action,action_slug,reference_rank,reference_object_category,reference_source_image_path,reference_dataset_image_path,reference_overlay_image_path,test_rank,test_object_category,test_source_image_path,test_dataset_image_path,test_overlay_image_path,point_id,point_color_name,point_color_rgb,reference_point_x,reference_point_y,test_point_x,test_point_y,reference_point_x_px,reference_point_y_px,test_point_x_px,test_point_y_px
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,7,test7,Hooking/tests/test7.png,Hooking/tests/test7.png,Hooking/test_overlays/test07_test7.png,3,blue,"52,152,219",0.684297520661,0.456140350877,0.456198347107,0.219298245614,910.8,457.965,607.2,220.175
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,8,test8,Hooking/tests/test8.png,Hooking/tests/test8.png,Hooking/test_overlays/test08_test8.png,1,red,"231,76,60",0.406611570248,0.355263157895,0.563636363636,0.383771929825,541.2,356.684,750.2,385.307
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,8,test8,Hooking/tests/test8.png,Hooking/tests/test8.png,Hooking/test_overlays/test08_test8.png,2,green,"39,174,96",0.714049586777,0.535087719298,0.6,0.105263157895,950.4,537.228,798.6,105.684
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,8,test8,Hooking/tests/test8.png,Hooking/tests/test8.png,Hooking/test_overlays/test08_test8.png,3,blue,"52,152,219",0.684297520661,0.456140350877,0.576859504132,0.0899122807018,910.8,457.965,767.8,90.272
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,9,test9,Hooking/tests/test9.png,Hooking/tests/test9.png,Hooking/test_overlays/test09_test9.png,1,red,"231,76,60",0.406611570248,0.355263157895,0.345454545455,0.0392156862745,541.2,356.684,480.527,41.412
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,9,test9,Hooking/tests/test9.png,Hooking/tests/test9.png,Hooking/test_overlays/test09_test9.png,2,green,"39,174,96",0.714049586777,0.535087719298,0.533884297521,0.100217864924,950.4,537.228,742.633,105.83
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,9,test9,Hooking/tests/test9.png,Hooking/tests/test9.png,Hooking/test_overlays/test09_test9.png,3,blue,"52,152,219",0.684297520661,0.456140350877,0.365289256198,0.0631808278867,910.8,457.965,508.117,66.719
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,10,test10,Hooking/tests/test10.png,Hooking/tests/test10.png,Hooking/test_overlays/test10_test10.png,1,red,"231,76,60",0.406611570248,0.355263157895,0.573553719008,0.276548672566,541.2,356.684,761.679,274.613
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,10,test10,Hooking/tests/test10.png,Hooking/tests/test10.png,Hooking/test_overlays/test10_test10.png,2,green,"39,174,96",0.714049586777,0.535087719298,0.639669421488,0.285398230088,950.4,537.228,849.481,283.4
Hooking,Hooking,1,ref1,Hooking/references/ref1.png,Hooking/references/ref1.png,Hooking/reference_overlays/ref01_ref1.png,10,test10,Hooking/tests/test10.png,Hooking/tests/test10.png,Hooking/test_overlays/test10_test10.png,3,blue,"52,152,219",0.684297520661,0.456140350877,0.618181818182,0.243362831858,910.8,457.965,820.945,241.659
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,1,test1,Hooking/tests/test1.png,Hooking/tests/test1.png,Hooking/test_overlays/test01_test1.png,1,red,"231,76,60",0.335537190083,0.25,0.59173553719,0.210526315789,446.6,251.0,787.6,211.368
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,1,test1,Hooking/tests/test1.png,Hooking/tests/test1.png,Hooking/test_overlays/test01_test1.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.672727272727,0.0723684210526,937.2,198.158,895.4,72.658
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,1,test1,Hooking/tests/test1.png,Hooking/tests/test1.png,Hooking/test_overlays/test01_test1.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.647933884298,0.094298245614,400.4,297.237,862.4,94.675
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,2,test2,Hooking/tests/test2.png,Hooking/tests/test2.png,Hooking/test_overlays/test02_test2.png,1,red,"231,76,60",0.335537190083,0.25,0.497520661157,0.234649122807,446.6,251.0,662.2,235.588
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,2,test2,Hooking/tests/test2.png,Hooking/tests/test2.png,Hooking/test_overlays/test02_test2.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.629752066116,0.304824561404,937.2,198.158,838.2,306.044
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,2,test2,Hooking/tests/test2.png,Hooking/tests/test2.png,Hooking/test_overlays/test02_test2.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.532231404959,0.293859649123,400.4,297.237,708.4,295.035
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,3,test3,Hooking/tests/test3.png,Hooking/tests/test3.png,Hooking/test_overlays/test03_test3.png,1,red,"231,76,60",0.335537190083,0.25,0.659504132231,0.125,446.6,251.0,877.8,125.5
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,3,test3,Hooking/tests/test3.png,Hooking/tests/test3.png,Hooking/test_overlays/test03_test3.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.24958677686,0.561403508772,937.2,198.158,332.2,563.649
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,3,test3,Hooking/tests/test3.png,Hooking/tests/test3.png,Hooking/test_overlays/test03_test3.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.727272727273,0.138157894737,400.4,297.237,968.0,138.711
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,4,test4,Hooking/tests/test4.png,Hooking/tests/test4.png,Hooking/test_overlays/test04_test4.png,1,red,"231,76,60",0.335537190083,0.25,0.323966942149,0.302631578947,446.6,251.0,431.2,303.842
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,4,test4,Hooking/tests/test4.png,Hooking/tests/test4.png,Hooking/test_overlays/test04_test4.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.628099173554,0.743421052632,937.2,198.158,836.0,746.395
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,4,test4,Hooking/tests/test4.png,Hooking/tests/test4.png,Hooking/test_overlays/test04_test4.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.335537190083,0.287280701754,400.4,297.237,446.6,288.43
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,5,test5,Hooking/tests/test5.png,Hooking/tests/test5.png,Hooking/test_overlays/test05_test5.png,1,red,"231,76,60",0.335537190083,0.25,0.585123966942,0.151315789474,446.6,251.0,778.8,151.921
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,5,test5,Hooking/tests/test5.png,Hooking/tests/test5.png,Hooking/test_overlays/test05_test5.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.472727272727,0.18201754386,937.2,198.158,629.2,182.746
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,5,test5,Hooking/tests/test5.png,Hooking/tests/test5.png,Hooking/test_overlays/test05_test5.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.557024793388,0.203947368421,400.4,297.237,741.4,204.763
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,6,test6,Hooking/tests/test6.png,Hooking/tests/test6.png,Hooking/test_overlays/test06_test6.png,1,red,"231,76,60",0.335537190083,0.25,0.447933884298,0.322368421053,446.6,251.0,596.2,323.658
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,6,test6,Hooking/tests/test6.png,Hooking/tests/test6.png,Hooking/test_overlays/test06_test6.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.63305785124,0.304824561404,937.2,198.158,842.6,306.044
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,6,test6,Hooking/tests/test6.png,Hooking/tests/test6.png,Hooking/test_overlays/test06_test6.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.557024793388,0.287280701754,400.4,297.237,741.4,288.43
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,7,test7,Hooking/tests/test7.png,Hooking/tests/test7.png,Hooking/test_overlays/test07_test7.png,1,red,"231,76,60",0.335537190083,0.25,0.480991735537,0.247807017544,446.6,251.0,640.2,248.798
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,7,test7,Hooking/tests/test7.png,Hooking/tests/test7.png,Hooking/test_overlays/test07_test7.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.409917355372,0.214912280702,937.2,198.158,545.6,215.772
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,7,test7,Hooking/tests/test7.png,Hooking/tests/test7.png,Hooking/test_overlays/test07_test7.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.456198347107,0.219298245614,400.4,297.237,607.2,220.175
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,8,test8,Hooking/tests/test8.png,Hooking/tests/test8.png,Hooking/test_overlays/test08_test8.png,1,red,"231,76,60",0.335537190083,0.25,0.563636363636,0.383771929825,446.6,251.0,750.2,385.307
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,8,test8,Hooking/tests/test8.png,Hooking/tests/test8.png,Hooking/test_overlays/test08_test8.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.6,0.105263157895,937.2,198.158,798.6,105.684
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,8,test8,Hooking/tests/test8.png,Hooking/tests/test8.png,Hooking/test_overlays/test08_test8.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.576859504132,0.0899122807018,400.4,297.237,767.8,90.272
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,9,test9,Hooking/tests/test9.png,Hooking/tests/test9.png,Hooking/test_overlays/test09_test9.png,1,red,"231,76,60",0.335537190083,0.25,0.345454545455,0.0392156862745,446.6,251.0,480.527,41.412
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,9,test9,Hooking/tests/test9.png,Hooking/tests/test9.png,Hooking/test_overlays/test09_test9.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.533884297521,0.100217864924,937.2,198.158,742.633,105.83
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,9,test9,Hooking/tests/test9.png,Hooking/tests/test9.png,Hooking/test_overlays/test09_test9.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.365289256198,0.0631808278867,400.4,297.237,508.117,66.719
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,10,test10,Hooking/tests/test10.png,Hooking/tests/test10.png,Hooking/test_overlays/test10_test10.png,1,red,"231,76,60",0.335537190083,0.25,0.573553719008,0.276548672566,446.6,251.0,761.679,274.613
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,10,test10,Hooking/tests/test10.png,Hooking/tests/test10.png,Hooking/test_overlays/test10_test10.png,2,green,"39,174,96",0.704132231405,0.197368421053,0.639669421488,0.285398230088,937.2,198.158,849.481,283.4
Hooking,Hooking,2,ref2,Hooking/references/ref2.png,Hooking/references/ref2.png,Hooking/reference_overlays/ref02_ref2.png,10,test10,Hooking/tests/test10.png,Hooking/tests/test10.png,Hooking/test_overlays/test10_test10.png,3,blue,"52,152,219",0.300826446281,0.296052631579,0.618181818182,0.243362831858,400.4,297.237,820.945,241.659
