action,action_slug,reference_rank,reference_object_category,reference_source_image_path,reference_dataset_image_path,reference_overlay_image_path,test_rank,test_object_category,test_source_image_path,test_dataset_image_path,test_overlay_image_path,point_id,point_color_name,point_color_rgb,reference_point_x,reference_point_y,test_point_x,test_point_y,reference_point_x_px,reference_point_y_px,test_point_x_px,test_point_y_px
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,bottle,images/n02876657/0053.JPEG,Mash_Pound/tests/03__bottle__0053.JPEG,Mash_Pound/test_overlays/test03_bottle.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.41875,0.4270833333333333,64.688,167.931,139.444,213.542
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,bottle,images/n02876657/0053.JPEG,Mash_Pound/tests/03__bottle__0053.JPEG,Mash_Pound/test_overlays/test03_bottle.png,2,green,"39,174,96",0.31875,0.525,0.2921875,0.5666666666666667,191.25,152.775,97.298,283.333
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,bottle,images/n02876657/0053.JPEG,Mash_Pound/tests/03__bottle__0053.JPEG,Mash_Pound/test_overlays/test03_bottle.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.165625,0.7375,305.625,129.738,55.153,368.75
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,bottle,images/n02876657/0053.JPEG,Mash_Pound/tests/03__bottle__0053.JPEG,Mash_Pound/test_overlays/test03_bottle.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.6109375,0.325,399.375,98.819,203.442,162.5
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,bottle,images/n02876657/0053.JPEG,Mash_Pound/tests/03__bottle__0053.JPEG,Mash_Pound/test_overlays/test03_bottle.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.784375,0.12291666666666666,557.812,69.719,261.197,61.458
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,bottle,images/n02876657/0095.JPEG,Mash_Pound/tests/04__bottle__0095.JPEG,Mash_Pound/test_overlays/test04_bottle.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.5421875,0.33125,64.688,167.931,271.094,124.219
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,bottle,images/n02876657/0095.JPEG,Mash_Pound/tests/04__bottle__0095.JPEG,Mash_Pound/test_overlays/test04_bottle.png,2,green,"39,174,96",0.31875,0.525,0.334375,0.4708333333333333,191.25,152.775,167.188,176.562
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,bottle,images/n02876657/0095.JPEG,Mash_Pound/tests/04__bottle__0095.JPEG,Mash_Pound/test_overlays/test04_bottle.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.1953125,0.60625,305.625,129.738,97.656,227.344
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,bottle,images/n02876657/0095.JPEG,Mash_Pound/tests/04__bottle__0095.JPEG,Mash_Pound/test_overlays/test04_bottle.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.659375,0.25416666666666665,399.375,98.819,329.688,95.312
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,bottle,images/n02876657/0095.JPEG,Mash_Pound/tests/04__bottle__0095.JPEG,Mash_Pound/test_overlays/test04_bottle.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.853125,0.12708333333333333,557.812,69.719,426.562,47.656
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,frying_pan,images/n03400231/0034.JPEG,Mash_Pound/tests/01__frying_pan__0034.JPEG,Mash_Pound/test_overlays/test01_frying_pan.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.146875,0.66875,64.688,167.931,20.122,68.881
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,frying_pan,images/n03400231/0034.JPEG,Mash_Pound/tests/01__frying_pan__0034.JPEG,Mash_Pound/test_overlays/test01_frying_pan.png,2,green,"39,174,96",0.31875,0.525,0.3625,0.61875,191.25,152.775,49.663,63.731
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,frying_pan,images/n03400231/0034.JPEG,Mash_Pound/tests/01__frying_pan__0034.JPEG,Mash_Pound/test_overlays/test01_frying_pan.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.5203125,0.5604166666666667,305.625,129.738,71.283,57.723
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,frying_pan,images/n03400231/0034.JPEG,Mash_Pound/tests/01__frying_pan__0034.JPEG,Mash_Pound/test_overlays/test01_frying_pan.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.6875,0.39166666666666666,399.375,98.819,94.188,40.342
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,frying_pan,images/n03400231/0034.JPEG,Mash_Pound/tests/01__frying_pan__0034.JPEG,Mash_Pound/test_overlays/test01_frying_pan.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.965625,0.24375,557.812,69.719,132.291,25.106
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,frying_pan,images/n03400231/0028.JPEG,Mash_Pound/tests/02__frying_pan__0028.JPEG,Mash_Pound/test_overlays/test02_frying_pan.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.18125,0.6104166666666667,64.688,167.931,97.875,220.36
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,frying_pan,images/n03400231/0028.JPEG,Mash_Pound/tests/02__frying_pan__0028.JPEG,Mash_Pound/test_overlays/test02_frying_pan.png,2,green,"39,174,96",0.31875,0.525,0.3890625,0.55,191.25,152.775,210.094,198.55
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,frying_pan,images/n03400231/0028.JPEG,Mash_Pound/tests/02__frying_pan__0028.JPEG,Mash_Pound/test_overlays/test02_frying_pan.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.625,0.46041666666666664,305.625,129.738,337.5,166.21
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,frying_pan,images/n03400231/0028.JPEG,Mash_Pound/tests/02__frying_pan__0028.JPEG,Mash_Pound/test_overlays/test02_frying_pan.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.734375,0.3104166666666667,399.375,98.819,396.562,112.06
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,frying_pan,images/n03400231/0028.JPEG,Mash_Pound/tests/02__frying_pan__0028.JPEG,Mash_Pound/test_overlays/test02_frying_pan.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.9546875,0.08541666666666667,557.812,69.719,515.531,30.835
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,frying_pan,images/n03400231/0056.JPEG,Mash_Pound/tests/03__frying_pan__0056.JPEG,Mash_Pound/test_overlays/test03_frying_pan.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.159375,0.83125,64.688,167.931,79.688,330.006
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,frying_pan,images/n03400231/0056.JPEG,Mash_Pound/tests/03__frying_pan__0056.JPEG,Mash_Pound/test_overlays/test03_frying_pan.png,2,green,"39,174,96",0.31875,0.525,0.3296875,0.8416666666666667,191.25,152.775,164.844,334.142
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,frying_pan,images/n03400231/0056.JPEG,Mash_Pound/tests/03__frying_pan__0056.JPEG,Mash_Pound/test_overlays/test03_frying_pan.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.46875,0.8291666666666667,305.625,129.738,234.375,329.179
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,frying_pan,images/n03400231/0056.JPEG,Mash_Pound/tests/03__frying_pan__0056.JPEG,Mash_Pound/test_overlays/test03_frying_pan.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.6109375,0.7625,399.375,98.819,305.469,302.712
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,frying_pan,images/n03400231/0056.JPEG,Mash_Pound/tests/03__frying_pan__0056.JPEG,Mash_Pound/test_overlays/test03_frying_pan.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.896875,0.6708333333333333,557.812,69.719,448.438,266.321
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,frying_pan,images/n03400231/0041.JPEG,Mash_Pound/tests/04__frying_pan__0041.JPEG,Mash_Pound/test_overlays/test04_frying_pan.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.2265625,0.5479166666666667,64.688,167.931,113.281,153.417
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,frying_pan,images/n03400231/0041.JPEG,Mash_Pound/tests/04__frying_pan__0041.JPEG,Mash_Pound/test_overlays/test04_frying_pan.png,2,green,"39,174,96",0.31875,0.525,0.3765625,0.55,191.25,152.775,188.281,154.0
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,frying_pan,images/n03400231/0041.JPEG,Mash_Pound/tests/04__frying_pan__0041.JPEG,Mash_Pound/test_overlays/test04_frying_pan.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.5203125,0.525,305.625,129.738,260.156,147.0
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,frying_pan,images/n03400231/0041.JPEG,Mash_Pound/tests/04__frying_pan__0041.JPEG,Mash_Pound/test_overlays/test04_frying_pan.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.615625,0.48541666666666666,399.375,98.819,307.812,135.917
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,frying_pan,images/n03400231/0041.JPEG,Mash_Pound/tests/04__frying_pan__0041.JPEG,Mash_Pound/test_overlays/test04_frying_pan.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.890625,0.4270833333333333,557.812,69.719,445.312,119.583
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,hammer,images/n03481172/0103.JPEG,Mash_Pound/tests/01__hammer__0103.JPEG,Mash_Pound/test_overlays/test01_hammer.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.0953125,0.4479166666666667,64.688,167.931,26.688,69.427
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,hammer,images/n03481172/0103.JPEG,Mash_Pound/tests/01__hammer__0103.JPEG,Mash_Pound/test_overlays/test01_hammer.png,2,green,"39,174,96",0.31875,0.525,0.1171875,0.48125,191.25,152.775,32.812,74.594
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,hammer,images/n03481172/0103.JPEG,Mash_Pound/tests/01__hammer__0103.JPEG,Mash_Pound/test_overlays/test01_hammer.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.1421875,0.48541666666666666,305.625,129.738,39.812,75.24
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,hammer,images/n03481172/0103.JPEG,Mash_Pound/tests/01__hammer__0103.JPEG,Mash_Pound/test_overlays/test01_hammer.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.453125,0.45416666666666666,399.375,98.819,126.875,70.396
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,hammer,images/n03481172/0103.JPEG,Mash_Pound/tests/01__hammer__0103.JPEG,Mash_Pound/test_overlays/test01_hammer.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.7734375,0.6645833333333333,557.812,69.719,216.562,103.01
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,hammer,images/n03481172/0033.JPEG,Mash_Pound/tests/02__hammer__0033.JPEG,Mash_Pound/test_overlays/test02_hammer.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.06718749999999996,0.2625,64.688,167.931,33.594,98.438
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,hammer,images/n03481172/0033.JPEG,Mash_Pound/tests/02__hammer__0033.JPEG,Mash_Pound/test_overlays/test02_hammer.png,2,green,"39,174,96",0.31875,0.525,0.09375,0.25625,191.25,152.775,46.875,96.094
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,hammer,images/n03481172/0033.JPEG,Mash_Pound/tests/02__hammer__0033.JPEG,Mash_Pound/test_overlays/test02_hammer.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.11875000000000002,0.2708333333333333,305.625,129.738,59.375,101.562
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,hammer,images/n03481172/0033.JPEG,Mash_Pound/tests/02__hammer__0033.JPEG,Mash_Pound/test_overlays/test02_hammer.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.4609375,0.45625,399.375,98.819,230.469,171.094
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,2,hammer,images/n03481172/0033.JPEG,Mash_Pound/tests/02__hammer__0033.JPEG,Mash_Pound/test_overlays/test02_hammer.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.928125,0.44166666666666665,557.812,69.719,464.062,165.625
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,hammer,images/n03481172/0034.JPEG,Mash_Pound/tests/03__hammer__0034.JPEG,Mash_Pound/test_overlays/test03_hammer.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.2484375,0.85625,64.688,167.931,124.219,321.094
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,hammer,images/n03481172/0034.JPEG,Mash_Pound/tests/03__hammer__0034.JPEG,Mash_Pound/test_overlays/test03_hammer.png,2,green,"39,174,96",0.31875,0.525,0.2640625,0.84375,191.25,152.775,132.031,316.406
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,hammer,images/n03481172/0034.JPEG,Mash_Pound/tests/03__hammer__0034.JPEG,Mash_Pound/test_overlays/test03_hammer.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.2890625,0.825,305.625,129.738,144.531,309.375
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,hammer,images/n03481172/0034.JPEG,Mash_Pound/tests/03__hammer__0034.JPEG,Mash_Pound/test_overlays/test03_hammer.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.540625,0.65625,399.375,98.819,270.312,246.094
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,3,hammer,images/n03481172/0034.JPEG,Mash_Pound/tests/03__hammer__0034.JPEG,Mash_Pound/test_overlays/test03_hammer.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.8984375,0.65625,557.812,69.719,449.219,246.094
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,hammer,images/n03481172/0060.JPEG,Mash_Pound/tests/04__hammer__0060.JPEG,Mash_Pound/test_overlays/test04_hammer.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.06875,0.9020833333333333,64.688,167.931,34.375,300.394
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,hammer,images/n03481172/0060.JPEG,Mash_Pound/tests/04__hammer__0060.JPEG,Mash_Pound/test_overlays/test04_hammer.png,2,green,"39,174,96",0.31875,0.525,0.121875,0.8958333333333334,191.25,152.775,60.938,298.312
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,hammer,images/n03481172/0060.JPEG,Mash_Pound/tests/04__hammer__0060.JPEG,Mash_Pound/test_overlays/test04_hammer.png,3,blue,"52,152,219",0.509375,0.44583333333333336,0.16875,0.8958333333333334,305.625,129.738,84.375,298.312
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,hammer,images/n03481172/0060.JPEG,Mash_Pound/tests/04__hammer__0060.JPEG,Mash_Pound/test_overlays/test04_hammer.png,4,yellow,"241,196,15",0.665625,0.33958333333333335,0.4390625,0.5333333333333333,399.375,98.819,219.531,177.6
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,4,hammer,images/n03481172/0060.JPEG,Mash_Pound/tests/04__hammer__0060.JPEG,Mash_Pound/test_overlays/test04_hammer.png,5,magenta,"155,89,182",0.9296875,0.23958333333333334,0.965625,0.5208333333333334,557.812,69.719,482.812,173.438
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,ladle,images/n03633091/0056.JPEG,Mash_Pound/tests/01__ladle__0056.JPEG,Mash_Pound/test_overlays/test01_ladle.png,1,red,"231,76,60",0.1078125,0.5770833333333333,0.2015625,0.11666666666666667,64.688,167.931,120.938,47.717
Mash/Pound,Mash_Pound,1,frying_pan,images/n03400231/0057.JPEG,Mash_Pound/references/01__frying_pan__0057.JPEG,Mash_Pound/reference_overlays/ref01_frying_pan.png,1,ladle,images/n03633091/0056.JPEG,Mash_Pound/tests/01__ladle__0056.JPEG,Mash_Pound/test_overlays/test01_ladle.png,2,green,"39,174,96",0.31875,0.525,0.09375,0.23333333333333334,191.25,152.775,56.25,95.433
