action,action_slug,reference_rank,reference_object_category,reference_source_image_path,reference_dataset_image_path,reference_overlay_image_path,test_rank,test_object_category,test_source_image_path,test_dataset_image_path,test_overlay_image_path,point_id,point_color_name,point_color_rgb,reference_point_x,reference_point_y,test_point_x,test_point_y,reference_point_x_px,reference_point_y_px,test_point_x_px,test_point_y_px
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scissors,images/n04148054/0091.png,Poke/tests/03__scissors__0091.png,Poke/test_overlays/test03_scissors.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.4078125,0.5770833333333333,121.094,210.142,203.906,216.406
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scissors,images/n04148054/0091.png,Poke/tests/03__scissors__0091.png,Poke/test_overlays/test03_scissors.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.5703125,0.56875,214.844,146.821,285.156,213.281
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scissors,images/n04148054/0091.png,Poke/tests/03__scissors__0091.png,Poke/test_overlays/test03_scissors.png,3,blue,"52,152,219",0.4859375,0.3875,0.6015625,0.56875,242.969,129.425,300.781,213.281
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scissors,images/n04148054/0091.png,Poke/tests/03__scissors__0091.png,Poke/test_overlays/test03_scissors.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.6953125,0.55,288.281,103.679,347.656,206.25
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scissors,images/n04148054/0091.png,Poke/tests/03__scissors__0091.png,Poke/test_overlays/test03_scissors.png,5,magenta,"155,89,182",0.653125,0.21875,0.803125,0.5291666666666667,326.562,73.062,401.562,198.438
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scissors,images/n04148054/0065.png,Poke/tests/04__scissors__0065.png,Poke/test_overlays/test04_scissors.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.0359375,0.6604166666666667,121.094,210.142,15.525,131.423
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scissors,images/n04148054/0065.png,Poke/tests/04__scissors__0065.png,Poke/test_overlays/test04_scissors.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.3234375,0.5395833333333333,214.844,146.821,139.725,107.377
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scissors,images/n04148054/0065.png,Poke/tests/04__scissors__0065.png,Poke/test_overlays/test04_scissors.png,3,blue,"52,152,219",0.4859375,0.3875,0.45,0.5145833333333333,242.969,129.425,194.4,102.402
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scissors,images/n04148054/0065.png,Poke/tests/04__scissors__0065.png,Poke/test_overlays/test04_scissors.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.7578125,0.375,288.281,103.679,327.375,74.625
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scissors,images/n04148054/0065.png,Poke/tests/04__scissors__0065.png,Poke/test_overlays/test04_scissors.png,5,magenta,"155,89,182",0.653125,0.21875,0.9390625,0.17708333333333334,326.562,73.062,405.675,35.24
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,scraper,images/n04150980/0060.png,Poke/tests/01__scraper__0060.png,Poke/test_overlays/test01_scraper.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.275,0.825,121.094,210.142,52.25,156.75
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,scraper,images/n04150980/0060.png,Poke/tests/01__scraper__0060.png,Poke/test_overlays/test01_scraper.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.4140625,0.6208333333333333,214.844,146.821,78.672,117.958
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,scraper,images/n04150980/0060.png,Poke/tests/01__scraper__0060.png,Poke/test_overlays/test01_scraper.png,3,blue,"52,152,219",0.4859375,0.3875,0.5828125,0.41041666666666665,242.969,129.425,110.734,77.979
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,scraper,images/n04150980/0060.png,Poke/tests/01__scraper__0060.png,Poke/test_overlays/test01_scraper.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.7359375,0.22291666666666668,288.281,103.679,139.828,42.354
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,scraper,images/n04150980/0060.png,Poke/tests/01__scraper__0060.png,Poke/test_overlays/test01_scraper.png,5,magenta,"155,89,182",0.653125,0.21875,0.878125,0.04791666666666667,326.562,73.062,166.844,9.104
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,scraper,images/n04150980/0076.png,Poke/tests/02__scraper__0076.png,Poke/test_overlays/test02_scraper.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.1921875,0.5104166666666666,121.094,210.142,53.812,142.917
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,scraper,images/n04150980/0076.png,Poke/tests/02__scraper__0076.png,Poke/test_overlays/test02_scraper.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.334375,0.44375,214.844,146.821,93.625,124.25
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,scraper,images/n04150980/0076.png,Poke/tests/02__scraper__0076.png,Poke/test_overlays/test02_scraper.png,3,blue,"52,152,219",0.4859375,0.3875,0.540625,0.3854166666666667,242.969,129.425,151.375,107.917
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,scraper,images/n04150980/0076.png,Poke/tests/02__scraper__0076.png,Poke/test_overlays/test02_scraper.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.6984375,0.33125,288.281,103.679,195.562,92.75
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,scraper,images/n04150980/0076.png,Poke/tests/02__scraper__0076.png,Poke/test_overlays/test02_scraper.png,5,magenta,"155,89,182",0.653125,0.21875,0.94375,0.25,326.562,73.062,264.25,70.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scraper,images/n04150980/0058.png,Poke/tests/03__scraper__0058.png,Poke/test_overlays/test03_scraper.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.1265625,0.49166666666666664,121.094,210.142,30.375,118.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scraper,images/n04150980/0058.png,Poke/tests/03__scraper__0058.png,Poke/test_overlays/test03_scraper.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.40625,0.48333333333333334,214.844,146.821,97.5,116.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scraper,images/n04150980/0058.png,Poke/tests/03__scraper__0058.png,Poke/test_overlays/test03_scraper.png,3,blue,"52,152,219",0.4859375,0.3875,0.540625,0.49166666666666664,242.969,129.425,129.75,118.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scraper,images/n04150980/0058.png,Poke/tests/03__scraper__0058.png,Poke/test_overlays/test03_scraper.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.6921875,0.4979166666666667,288.281,103.679,166.125,119.5
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,scraper,images/n04150980/0058.png,Poke/tests/03__scraper__0058.png,Poke/test_overlays/test03_scraper.png,5,magenta,"155,89,182",0.653125,0.21875,0.846875,0.49166666666666664,326.562,73.062,203.25,118.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scraper,images/n04150980/0046.png,Poke/tests/04__scraper__0046.png,Poke/test_overlays/test04_scraper.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.0734375,0.6770833333333334,121.094,210.142,17.698,139.479
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scraper,images/n04150980/0046.png,Poke/tests/04__scraper__0046.png,Poke/test_overlays/test04_scraper.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.440625,0.45,214.844,146.821,106.191,92.7
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scraper,images/n04150980/0046.png,Poke/tests/04__scraper__0046.png,Poke/test_overlays/test04_scraper.png,3,blue,"52,152,219",0.4859375,0.3875,0.55625,0.35625,242.969,129.425,134.056,73.388
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scraper,images/n04150980/0046.png,Poke/tests/04__scraper__0046.png,Poke/test_overlays/test04_scraper.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.7203125,0.24583333333333332,288.281,103.679,173.595,50.642
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,scraper,images/n04150980/0046.png,Poke/tests/04__scraper__0046.png,Poke/test_overlays/test04_scraper.png,5,magenta,"155,89,182",0.653125,0.21875,0.9703125,0.15833333333333333,326.562,73.062,233.845,32.617
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,screwdriver,images/n04154565/0052.JPEG,Poke/tests/01__screwdriver__0052.JPEG,Poke/test_overlays/test01_screwdriver.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.2109375,0.46041666666666664,121.094,210.142,135.0,221.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,screwdriver,images/n04154565/0052.JPEG,Poke/tests/01__screwdriver__0052.JPEG,Poke/test_overlays/test01_screwdriver.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.46875,0.475,214.844,146.821,300.0,228.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,screwdriver,images/n04154565/0052.JPEG,Poke/tests/01__screwdriver__0052.JPEG,Poke/test_overlays/test01_screwdriver.png,3,blue,"52,152,219",0.4859375,0.3875,0.5234375,0.475,242.969,129.425,335.0,228.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,screwdriver,images/n04154565/0052.JPEG,Poke/tests/01__screwdriver__0052.JPEG,Poke/test_overlays/test01_screwdriver.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.6390625,0.46875,288.281,103.679,409.0,225.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,screwdriver,images/n04154565/0052.JPEG,Poke/tests/01__screwdriver__0052.JPEG,Poke/test_overlays/test01_screwdriver.png,5,magenta,"155,89,182",0.653125,0.21875,0.765625,0.48125,326.562,73.062,490.0,231.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,screwdriver,images/n04154565/0080.JPEG,Poke/tests/02__screwdriver__0080.JPEG,Poke/test_overlays/test02_screwdriver.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.2421875,0.17916666666666667,121.094,210.142,121.094,59.663
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,screwdriver,images/n04154565/0080.JPEG,Poke/tests/02__screwdriver__0080.JPEG,Poke/test_overlays/test02_screwdriver.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.5,0.44166666666666665,214.844,146.821,250.0,147.075
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,screwdriver,images/n04154565/0080.JPEG,Poke/tests/02__screwdriver__0080.JPEG,Poke/test_overlays/test02_screwdriver.png,3,blue,"52,152,219",0.4859375,0.3875,0.55,0.5333333333333333,242.969,129.425,275.0,177.6
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,screwdriver,images/n04154565/0080.JPEG,Poke/tests/02__screwdriver__0080.JPEG,Poke/test_overlays/test02_screwdriver.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.6640625,0.6520833333333333,288.281,103.679,332.031,217.144
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,screwdriver,images/n04154565/0080.JPEG,Poke/tests/02__screwdriver__0080.JPEG,Poke/test_overlays/test02_screwdriver.png,5,magenta,"155,89,182",0.653125,0.21875,0.771875,0.775,326.562,73.062,385.938,258.075
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,screwdriver,images/n04154565/0075.JPEG,Poke/tests/03__screwdriver__0075.JPEG,Poke/test_overlays/test03_screwdriver.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.0546875,0.5333333333333333,121.094,210.142,21.875,213.333
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,screwdriver,images/n04154565/0075.JPEG,Poke/tests/03__screwdriver__0075.JPEG,Poke/test_overlays/test03_screwdriver.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.4296875,0.5166666666666667,214.844,146.821,171.875,206.667
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,screwdriver,images/n04154565/0075.JPEG,Poke/tests/03__screwdriver__0075.JPEG,Poke/test_overlays/test03_screwdriver.png,3,blue,"52,152,219",0.4859375,0.3875,0.5328125,0.5041666666666667,242.969,129.425,213.125,201.667
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,screwdriver,images/n04154565/0075.JPEG,Poke/tests/03__screwdriver__0075.JPEG,Poke/test_overlays/test03_screwdriver.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.7484375,0.4875,288.281,103.679,299.375,195.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,screwdriver,images/n04154565/0075.JPEG,Poke/tests/03__screwdriver__0075.JPEG,Poke/test_overlays/test03_screwdriver.png,5,magenta,"155,89,182",0.653125,0.21875,0.9140625,0.4625,326.562,73.062,365.625,185.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,screwdriver,images/n04154565/0042.JPEG,Poke/tests/04__screwdriver__0042.JPEG,Poke/test_overlays/test04_screwdriver.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.2328125,0.10208333333333333,121.094,210.142,116.406,38.281
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,screwdriver,images/n04154565/0042.JPEG,Poke/tests/04__screwdriver__0042.JPEG,Poke/test_overlays/test04_screwdriver.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.4296875,0.34375,214.844,146.821,214.844,128.906
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,screwdriver,images/n04154565/0042.JPEG,Poke/tests/04__screwdriver__0042.JPEG,Poke/test_overlays/test04_screwdriver.png,3,blue,"52,152,219",0.4859375,0.3875,0.51875,0.4125,242.969,129.425,259.375,154.688
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,screwdriver,images/n04154565/0042.JPEG,Poke/tests/04__screwdriver__0042.JPEG,Poke/test_overlays/test04_screwdriver.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.6421875,0.5395833333333333,288.281,103.679,321.094,202.344
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,4,screwdriver,images/n04154565/0042.JPEG,Poke/tests/04__screwdriver__0042.JPEG,Poke/test_overlays/test04_screwdriver.png,5,magenta,"155,89,182",0.653125,0.21875,0.7484375,0.6583333333333333,326.562,73.062,374.219,246.875
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,trowel,images/n04489817/0098.png,Poke/tests/01__trowel__0098.png,Poke/test_overlays/test01_trowel.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.0859375,0.825,121.094,210.142,24.062,231.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,trowel,images/n04489817/0098.png,Poke/tests/01__trowel__0098.png,Poke/test_overlays/test01_trowel.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.371875,0.6520833333333333,214.844,146.821,104.125,182.583
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,trowel,images/n04489817/0098.png,Poke/tests/01__trowel__0098.png,Poke/test_overlays/test01_trowel.png,3,blue,"52,152,219",0.4859375,0.3875,0.596875,0.5020833333333333,242.969,129.425,167.125,140.583
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,trowel,images/n04489817/0098.png,Poke/tests/01__trowel__0098.png,Poke/test_overlays/test01_trowel.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.675,0.36041666666666666,288.281,103.679,189.0,100.917
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,1,trowel,images/n04489817/0098.png,Poke/tests/01__trowel__0098.png,Poke/test_overlays/test01_trowel.png,5,magenta,"155,89,182",0.653125,0.21875,0.9140625,0.13958333333333334,326.562,73.062,255.938,39.083
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,trowel,images/n04489817/0090.png,Poke/tests/02__trowel__0090.png,Poke/test_overlays/test02_trowel.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.1171875,0.8791666666666667,121.094,210.142,75.0,422.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,trowel,images/n04489817/0090.png,Poke/tests/02__trowel__0090.png,Poke/test_overlays/test02_trowel.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.4234375,0.7395833333333334,214.844,146.821,271.0,355.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,trowel,images/n04489817/0090.png,Poke/tests/02__trowel__0090.png,Poke/test_overlays/test02_trowel.png,3,blue,"52,152,219",0.4859375,0.3875,0.6421875,0.5854166666666667,242.969,129.425,411.0,281.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,trowel,images/n04489817/0090.png,Poke/tests/02__trowel__0090.png,Poke/test_overlays/test02_trowel.png,4,yellow,"241,196,15",0.5765625,0.3104166666666667,0.69375,0.34375,288.281,103.679,444.0,165.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,2,trowel,images/n04489817/0090.png,Poke/tests/02__trowel__0090.png,Poke/test_overlays/test02_trowel.png,5,magenta,"155,89,182",0.653125,0.21875,0.8875,0.18958333333333333,326.562,73.062,568.0,91.0
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,trowel,images/n04489817/0011.png,Poke/tests/03__trowel__0011.png,Poke/test_overlays/test03_trowel.png,1,red,"231,76,60",0.2421875,0.6291666666666667,0.025,0.36875,121.094,210.142,12.5,77.069
Poke,Poke,1,screwdriver,images/n04154565/0036.JPEG,Poke/references/01__screwdriver__0036.JPEG,Poke/reference_overlays/ref01_screwdriver.png,3,trowel,images/n04489817/0011.png,Poke/tests/03__trowel__0011.png,Poke/test_overlays/test03_trowel.png,2,green,"39,174,96",0.4296875,0.4395833333333333,0.215625,0.45625,214.844,146.821,107.812,95.356
