action,action_slug,reference_rank,reference_object_category,reference_source_image_path,reference_dataset_image_path,reference_overlay_image_path,test_rank,test_object_category,test_source_image_path,test_dataset_image_path,test_overlay_image_path,point_id,point_color_name,point_color_rgb,reference_point_x,reference_point_y,test_point_x,test_point_y,reference_point_x_px,reference_point_y_px,test_point_x_px,test_point_y_px
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,basket,images/n02801938/0005.png,Scoop/tests/03__basket__0005.png,Scoop/test_overlays/test03_basket.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.0296875,0.5583333333333333,37.969,85.792,46.134,623.1
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,basket,images/n02801938/0005.png,Scoop/tests/03__basket__0005.png,Scoop/test_overlays/test03_basket.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.4359375,0.7916666666666666,332.578,75.142,677.447,883.5
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,basket,images/n02801938/0005.png,Scoop/tests/03__basket__0005.png,Scoop/test_overlays/test03_basket.png,3,blue,"52,152,219",0.4234375,0.86875,0.3625,0.8979166666666667,190.547,246.725,563.325,1002.075
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,basket,images/n02801938/0005.png,Scoop/tests/03__basket__0005.png,Scoop/test_overlays/test03_basket.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.478125,0.7666666666666667,360.0,92.892,743.006,855.6
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,basket,images/n02801938/0005.png,Scoop/tests/03__basket__0005.png,Scoop/test_overlays/test03_basket.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.4828125,0.17083333333333334,426.797,134.308,750.291,190.65
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,basket,images/n02801938/0065.png,Scoop/tests/04__basket__0065.png,Scoop/test_overlays/test04_basket.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.071875,0.39791666666666664,37.969,85.792,26.019,133.7
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,basket,images/n02801938/0065.png,Scoop/tests/04__basket__0065.png,Scoop/test_overlays/test04_basket.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.384375,0.49583333333333335,332.578,75.142,139.144,166.6
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,basket,images/n02801938/0065.png,Scoop/tests/04__basket__0065.png,Scoop/test_overlays/test04_basket.png,3,blue,"52,152,219",0.4234375,0.86875,0.30625,0.825,190.547,246.725,110.863,277.2
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,basket,images/n02801938/0065.png,Scoop/tests/04__basket__0065.png,Scoop/test_overlays/test04_basket.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.4453125,0.48125,360.0,92.892,161.203,161.7
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,basket,images/n02801938/0065.png,Scoop/tests/04__basket__0065.png,Scoop/test_overlays/test04_basket.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.5109375,0.09791666666666667,426.797,134.308,184.959,32.9
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,cup,images/n07930864/0078.JPEG,Scoop/tests/01__cup__0078.JPEG,Scoop/test_overlays/test01_cup.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.05,0.19583333333333333,37.969,85.792,22.5,65.017
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,cup,images/n07930864/0078.JPEG,Scoop/tests/01__cup__0078.JPEG,Scoop/test_overlays/test01_cup.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.70625,0.1875,332.578,75.142,317.812,62.25
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,cup,images/n07930864/0078.JPEG,Scoop/tests/01__cup__0078.JPEG,Scoop/test_overlays/test01_cup.png,3,blue,"52,152,219",0.4234375,0.86875,0.3796875,0.8479166666666667,190.547,246.725,170.859,281.508
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,cup,images/n07930864/0078.JPEG,Scoop/tests/01__cup__0078.JPEG,Scoop/test_overlays/test01_cup.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.746875,0.2875,360.0,92.892,336.094,95.45
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,cup,images/n07930864/0078.JPEG,Scoop/tests/01__cup__0078.JPEG,Scoop/test_overlays/test01_cup.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.9265625,0.4270833333333333,426.797,134.308,416.953,141.792
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,cup,images/n07930864/0092.JPEG,Scoop/tests/02__cup__0092.JPEG,Scoop/test_overlays/test02_cup.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.0390625,0.14791666666666667,37.969,85.792,35.156,106.944
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,cup,images/n07930864/0092.JPEG,Scoop/tests/02__cup__0092.JPEG,Scoop/test_overlays/test02_cup.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.7390625,0.12916666666666668,332.578,75.142,665.156,93.388
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,cup,images/n07930864/0092.JPEG,Scoop/tests/02__cup__0092.JPEG,Scoop/test_overlays/test02_cup.png,3,blue,"52,152,219",0.4234375,0.86875,0.3875,0.8666666666666667,190.547,246.725,348.75,626.6
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,cup,images/n07930864/0092.JPEG,Scoop/tests/02__cup__0092.JPEG,Scoop/test_overlays/test02_cup.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.7859375,0.24583333333333332,360.0,92.892,707.344,177.737
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,cup,images/n07930864/0092.JPEG,Scoop/tests/02__cup__0092.JPEG,Scoop/test_overlays/test02_cup.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.9375,0.37083333333333335,426.797,134.308,843.75,268.113
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,cup,images/n07930864/0069.JPEG,Scoop/tests/03__cup__0069.JPEG,Scoop/test_overlays/test03_cup.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.09375,0.20833333333333334,37.969,85.792,42.188,73.333
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,cup,images/n07930864/0069.JPEG,Scoop/tests/03__cup__0069.JPEG,Scoop/test_overlays/test03_cup.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.75,0.22083333333333333,332.578,75.142,337.5,77.733
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,cup,images/n07930864/0069.JPEG,Scoop/tests/03__cup__0069.JPEG,Scoop/test_overlays/test03_cup.png,3,blue,"52,152,219",0.4234375,0.86875,0.4125,0.8166666666666667,190.547,246.725,185.625,287.467
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,cup,images/n07930864/0069.JPEG,Scoop/tests/03__cup__0069.JPEG,Scoop/test_overlays/test03_cup.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.85625,0.2833333333333333,360.0,92.892,385.312,99.733
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,cup,images/n07930864/0069.JPEG,Scoop/tests/03__cup__0069.JPEG,Scoop/test_overlays/test03_cup.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.934375,0.4479166666666667,426.797,134.308,420.469,157.667
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,cup,images/n07930864/0028.JPEG,Scoop/tests/04__cup__0028.JPEG,Scoop/test_overlays/test04_cup.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.06875,0.17708333333333334,37.969,85.792,30.938,68.354
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,cup,images/n07930864/0028.JPEG,Scoop/tests/04__cup__0028.JPEG,Scoop/test_overlays/test04_cup.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.759375,0.17916666666666667,332.578,75.142,341.719,69.158
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,cup,images/n07930864/0028.JPEG,Scoop/tests/04__cup__0028.JPEG,Scoop/test_overlays/test04_cup.png,3,blue,"52,152,219",0.4234375,0.86875,0.403125,0.7666666666666667,190.547,246.725,181.406,295.933
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,cup,images/n07930864/0028.JPEG,Scoop/tests/04__cup__0028.JPEG,Scoop/test_overlays/test04_cup.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.83125,0.23125,360.0,92.892,374.062,89.263
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,cup,images/n07930864/0028.JPEG,Scoop/tests/04__cup__0028.JPEG,Scoop/test_overlays/test04_cup.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.9296875,0.39166666666666666,426.797,134.308,418.359,151.183
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,frying_pan,images/n03400231/0079.JPEG,Scoop/tests/01__frying_pan__0079.JPEG,Scoop/test_overlays/test01_frying_pan.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.1375,0.6458333333333334,37.969,85.792,48.125,149.833
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,frying_pan,images/n03400231/0079.JPEG,Scoop/tests/01__frying_pan__0079.JPEG,Scoop/test_overlays/test01_frying_pan.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.653125,0.40625,332.578,75.142,228.594,94.25
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,frying_pan,images/n03400231/0079.JPEG,Scoop/tests/01__frying_pan__0079.JPEG,Scoop/test_overlays/test01_frying_pan.png,3,blue,"52,152,219",0.4234375,0.86875,0.3765625,0.5854166666666667,190.547,246.725,131.797,135.817
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,frying_pan,images/n03400231/0079.JPEG,Scoop/tests/01__frying_pan__0079.JPEG,Scoop/test_overlays/test01_frying_pan.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.6984375,0.35208333333333336,360.0,92.892,244.453,81.683
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,frying_pan,images/n03400231/0079.JPEG,Scoop/tests/01__frying_pan__0079.JPEG,Scoop/test_overlays/test01_frying_pan.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.9375,0.20416666666666666,426.797,134.308,328.125,47.367
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,frying_pan,images/n03400231/0054.JPEG,Scoop/tests/02__frying_pan__0054.JPEG,Scoop/test_overlays/test02_frying_pan.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.03125,0.55,37.969,85.792,18.0,203.5
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,frying_pan,images/n03400231/0054.JPEG,Scoop/tests/02__frying_pan__0054.JPEG,Scoop/test_overlays/test02_frying_pan.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.5640625,0.54375,332.578,75.142,324.9,201.187
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,frying_pan,images/n03400231/0054.JPEG,Scoop/tests/02__frying_pan__0054.JPEG,Scoop/test_overlays/test02_frying_pan.png,3,blue,"52,152,219",0.4234375,0.86875,0.303125,0.6020833333333333,190.547,246.725,174.6,222.771
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,frying_pan,images/n03400231/0054.JPEG,Scoop/tests/02__frying_pan__0054.JPEG,Scoop/test_overlays/test02_frying_pan.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.7140625,0.45208333333333334,360.0,92.892,411.3,167.271
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,frying_pan,images/n03400231/0054.JPEG,Scoop/tests/02__frying_pan__0054.JPEG,Scoop/test_overlays/test02_frying_pan.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.953125,0.4083333333333333,426.797,134.308,549.0,151.083
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,frying_pan,images/n03400231/0076.JPEG,Scoop/tests/03__frying_pan__0076.JPEG,Scoop/test_overlays/test03_frying_pan.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.0625,0.4666666666666667,37.969,85.792,28.0,105.467
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,frying_pan,images/n03400231/0076.JPEG,Scoop/tests/03__frying_pan__0076.JPEG,Scoop/test_overlays/test03_frying_pan.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.6578125,0.3770833333333333,332.578,75.142,294.7,85.221
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,frying_pan,images/n03400231/0076.JPEG,Scoop/tests/03__frying_pan__0076.JPEG,Scoop/test_overlays/test03_frying_pan.png,3,blue,"52,152,219",0.4234375,0.86875,0.365625,0.5354166666666667,190.547,246.725,163.8,121.004
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,frying_pan,images/n03400231/0076.JPEG,Scoop/tests/03__frying_pan__0076.JPEG,Scoop/test_overlays/test03_frying_pan.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.74375,0.3645833333333333,360.0,92.892,333.2,82.396
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,frying_pan,images/n03400231/0076.JPEG,Scoop/tests/03__frying_pan__0076.JPEG,Scoop/test_overlays/test03_frying_pan.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.9875,0.2520833333333333,426.797,134.308,442.4,56.971
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,frying_pan,images/n03400231/0086.JPEG,Scoop/tests/04__frying_pan__0086.JPEG,Scoop/test_overlays/test04_frying_pan.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.115625,0.7333333333333333,37.969,85.792,16.65,88.0
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,frying_pan,images/n03400231/0086.JPEG,Scoop/tests/04__frying_pan__0086.JPEG,Scoop/test_overlays/test04_frying_pan.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.6109375,0.4479166666666667,332.578,75.142,87.975,53.75
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,frying_pan,images/n03400231/0086.JPEG,Scoop/tests/04__frying_pan__0086.JPEG,Scoop/test_overlays/test04_frying_pan.png,3,blue,"52,152,219",0.4234375,0.86875,0.3828125,0.6395833333333333,190.547,246.725,55.125,76.75
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,frying_pan,images/n03400231/0086.JPEG,Scoop/tests/04__frying_pan__0086.JPEG,Scoop/test_overlays/test04_frying_pan.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.6625,0.4166666666666667,360.0,92.892,95.4,50.0
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,4,frying_pan,images/n03400231/0086.JPEG,Scoop/tests/04__frying_pan__0086.JPEG,Scoop/test_overlays/test04_frying_pan.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.8640625,0.18541666666666667,426.797,134.308,124.425,22.25
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,shoe,images/n04199027/0079.JPEG,Scoop/tests/01__shoe__0079.JPEG,Scoop/test_overlays/test01_shoe.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.059375,0.14791666666666667,37.969,85.792,14.666,27.365
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,shoe,images/n04199027/0079.JPEG,Scoop/tests/01__shoe__0079.JPEG,Scoop/test_overlays/test01_shoe.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.39375,0.2875,332.578,75.142,97.256,53.187
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,shoe,images/n04199027/0079.JPEG,Scoop/tests/01__shoe__0079.JPEG,Scoop/test_overlays/test01_shoe.png,3,blue,"52,152,219",0.4234375,0.86875,0.190625,0.49583333333333335,190.547,246.725,47.084,91.729
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,shoe,images/n04199027/0079.JPEG,Scoop/tests/01__shoe__0079.JPEG,Scoop/test_overlays/test01_shoe.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.6375,0.6395833333333333,360.0,92.892,157.462,118.323
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,1,shoe,images/n04199027/0079.JPEG,Scoop/tests/01__shoe__0079.JPEG,Scoop/test_overlays/test01_shoe.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.9203125,0.65,426.797,134.308,227.317,120.25
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,shoe,images/n04199027/0009.JPEG,Scoop/tests/02__shoe__0009.JPEG,Scoop/test_overlays/test02_shoe.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.059375,0.3854166666666667,37.969,85.792,50.469,240.115
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,shoe,images/n04199027/0009.JPEG,Scoop/tests/02__shoe__0009.JPEG,Scoop/test_overlays/test02_shoe.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.3953125,0.38125,332.578,75.142,336.016,237.519
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,shoe,images/n04199027/0009.JPEG,Scoop/tests/02__shoe__0009.JPEG,Scoop/test_overlays/test02_shoe.png,3,blue,"52,152,219",0.4234375,0.86875,0.2703125,0.5541666666666667,190.547,246.725,229.766,345.246
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,shoe,images/n04199027/0009.JPEG,Scoop/tests/02__shoe__0009.JPEG,Scoop/test_overlays/test02_shoe.png,4,yellow,"241,196,15",0.8,0.32708333333333334,0.68125,0.5833333333333334,360.0,92.892,579.062,363.417
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,2,shoe,images/n04199027/0009.JPEG,Scoop/tests/02__shoe__0009.JPEG,Scoop/test_overlays/test02_shoe.png,5,magenta,"155,89,182",0.9484375,0.47291666666666665,0.95625,0.6333333333333333,426.797,134.308,812.812,394.567
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,shoe,images/n04199027/0061.JPEG,Scoop/tests/03__shoe__0061.JPEG,Scoop/test_overlays/test03_shoe.png,1,red,"231,76,60",0.084375,0.3020833333333333,0.103125,0.59375,37.969,85.792,51.562,222.656
Scoop,Scoop,1,cup,images/n07930864/0075.JPEG,Scoop/references/01__cup__0075.JPEG,Scoop/reference_overlays/ref01_cup.png,3,shoe,images/n04199027/0061.JPEG,Scoop/tests/03__shoe__0061.JPEG,Scoop/test_overlays/test03_shoe.png,2,green,"39,174,96",0.7390625,0.26458333333333334,0.44375,0.46875,332.578,75.142,221.875,175.781
