action,action_slug,reference_rank,reference_object_category,reference_source_image_path,reference_dataset_image_path,reference_overlay_image_path,test_rank,test_object_category,test_source_image_path,test_dataset_image_path,test_overlay_image_path,point_id,point_color_name,point_color_rgb,reference_point_x,reference_point_y,test_point_x,test_point_y,reference_point_x_px,reference_point_y_px,test_point_x_px,test_point_y_px
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,ladle,images/n03633091/0086.JPEG,Flip/tests/04__ladle__0086.JPEG,Flip/test_overlays/test04_ladle.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.90625,0.55,477.188,301.875,532.875,157.85
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spatula,images/n04269944/0016.png,Flip/tests/01__spatula__0016.png,Flip/test_overlays/test01_spatula.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.14531249999999996,0.24583333333333332,59.062,38.438,72.656,92.188
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spatula,images/n04269944/0016.png,Flip/tests/01__spatula__0016.png,Flip/test_overlays/test01_spatula.png,2,green,"39,174,96",0.2984375,0.28125,0.38125,0.37083333333333335,179.062,126.562,190.625,139.062
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spatula,images/n04269944/0016.png,Flip/tests/01__spatula__0016.png,Flip/test_overlays/test01_spatula.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.25,0.33125,104.062,86.25,125.0,124.219
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spatula,images/n04269944/0016.png,Flip/tests/01__spatula__0016.png,Flip/test_overlays/test01_spatula.png,4,yellow,"241,196,15",0.4390625,0.43125,0.565625,0.46041666666666664,263.438,194.062,282.812,172.656
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spatula,images/n04269944/0016.png,Flip/tests/01__spatula__0016.png,Flip/test_overlays/test01_spatula.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.8734375,0.5458333333333333,477.188,301.875,436.719,204.687
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spatula,images/n04269944/0077.png,Flip/tests/02__spatula__0077.png,Flip/test_overlays/test02_spatula.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.0546875,0.6979166666666666,59.062,38.438,35.438,276.375
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spatula,images/n04269944/0077.png,Flip/tests/02__spatula__0077.png,Flip/test_overlays/test02_spatula.png,2,green,"39,174,96",0.2984375,0.28125,0.3890625,0.5125,179.062,126.562,252.112,202.95
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spatula,images/n04269944/0077.png,Flip/tests/02__spatula__0077.png,Flip/test_overlays/test02_spatula.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.21718749999999998,0.6104166666666667,104.062,86.25,140.737,241.725
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spatula,images/n04269944/0077.png,Flip/tests/02__spatula__0077.png,Flip/test_overlays/test02_spatula.png,4,yellow,"241,196,15",0.4390625,0.43125,0.615625,0.33125,263.438,194.062,398.925,131.175
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spatula,images/n04269944/0077.png,Flip/tests/02__spatula__0077.png,Flip/test_overlays/test02_spatula.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.890625,0.12916666666666668,477.188,301.875,577.125,51.15
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spatula,images/n04269944/0018.png,Flip/tests/03__spatula__0018.png,Flip/test_overlays/test03_spatula.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.07499999999999996,0.83125,59.062,38.438,37.5,311.719
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spatula,images/n04269944/0018.png,Flip/tests/03__spatula__0018.png,Flip/test_overlays/test03_spatula.png,2,green,"39,174,96",0.2984375,0.28125,0.31562500000000004,0.75,179.062,126.562,157.813,281.25
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spatula,images/n04269944/0018.png,Flip/tests/03__spatula__0018.png,Flip/test_overlays/test03_spatula.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.17343750000000002,0.7979166666666667,104.062,86.25,86.719,299.219
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spatula,images/n04269944/0018.png,Flip/tests/03__spatula__0018.png,Flip/test_overlays/test03_spatula.png,4,yellow,"241,196,15",0.4390625,0.43125,0.5171875,0.6520833333333333,263.438,194.062,258.594,244.531
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spatula,images/n04269944/0018.png,Flip/tests/03__spatula__0018.png,Flip/test_overlays/test03_spatula.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.7515625,0.5645833333333333,477.188,301.875,375.781,211.719
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spatula,images/n04269944/0085.png,Flip/tests/04__spatula__0085.png,Flip/test_overlays/test04_spatula.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.19999999999999996,0.49166666666666664,59.062,38.438,100.0,184.375
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spatula,images/n04269944/0085.png,Flip/tests/04__spatula__0085.png,Flip/test_overlays/test04_spatula.png,2,green,"39,174,96",0.2984375,0.28125,0.4203125,0.5333333333333333,179.062,126.562,210.156,200.0
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spatula,images/n04269944/0085.png,Flip/tests/04__spatula__0085.png,Flip/test_overlays/test04_spatula.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.30937499999999996,0.5208333333333334,104.062,86.25,154.687,195.312
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spatula,images/n04269944/0085.png,Flip/tests/04__spatula__0085.png,Flip/test_overlays/test04_spatula.png,4,yellow,"241,196,15",0.4390625,0.43125,0.5734375,0.5541666666666667,263.438,194.062,286.719,207.812
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spatula,images/n04269944/0085.png,Flip/tests/04__spatula__0085.png,Flip/test_overlays/test04_spatula.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.875,0.5354166666666667,477.188,301.875,437.5,200.781
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spoon,images/n04284002/0006.jpg,Flip/tests/01__spoon__0006.jpg,Flip/test_overlays/test01_spoon.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.2875,0.22291666666666668,59.062,38.438,368.0,190.371
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spoon,images/n04284002/0006.jpg,Flip/tests/01__spoon__0006.jpg,Flip/test_overlays/test01_spoon.png,2,green,"39,174,96",0.2984375,0.28125,0.4359375,0.44166666666666665,179.062,126.562,558.0,377.183
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spoon,images/n04284002/0006.jpg,Flip/tests/01__spoon__0006.jpg,Flip/test_overlays/test01_spoon.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.38125,0.3458333333333333,104.062,86.25,488.0,295.342
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spoon,images/n04284002/0006.jpg,Flip/tests/01__spoon__0006.jpg,Flip/test_overlays/test01_spoon.png,4,yellow,"241,196,15",0.4390625,0.43125,0.5875,0.5854166666666667,263.438,194.062,752.0,499.946
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,spoon,images/n04284002/0006.jpg,Flip/tests/01__spoon__0006.jpg,Flip/test_overlays/test01_spoon.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.846875,0.9020833333333333,477.188,301.875,1084.0,770.379
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spoon,images/n04284002/0024.JPEG,Flip/tests/02__spoon__0024.JPEG,Flip/test_overlays/test02_spoon.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.11406249999999996,0.6833333333333333,59.062,38.438,57.031,341.667
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spoon,images/n04284002/0024.JPEG,Flip/tests/02__spoon__0024.JPEG,Flip/test_overlays/test02_spoon.png,2,green,"39,174,96",0.2984375,0.28125,0.353125,0.6395833333333333,179.062,126.562,176.562,319.792
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spoon,images/n04284002/0024.JPEG,Flip/tests/02__spoon__0024.JPEG,Flip/test_overlays/test02_spoon.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.21562499999999996,0.65625,104.062,86.25,107.812,328.125
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spoon,images/n04284002/0024.JPEG,Flip/tests/02__spoon__0024.JPEG,Flip/test_overlays/test02_spoon.png,4,yellow,"241,196,15",0.4390625,0.43125,0.540625,0.5833333333333334,263.438,194.062,270.312,291.667
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,spoon,images/n04284002/0024.JPEG,Flip/tests/02__spoon__0024.JPEG,Flip/test_overlays/test02_spoon.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.8453125,0.5395833333333333,477.188,301.875,422.656,269.792
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spoon,images/n04284002/0044.JPEG,Flip/tests/03__spoon__0044.JPEG,Flip/test_overlays/test03_spoon.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.07499999999999996,0.36041666666666666,59.062,38.438,39.15,90.465
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spoon,images/n04284002/0044.JPEG,Flip/tests/03__spoon__0044.JPEG,Flip/test_overlays/test03_spoon.png,2,green,"39,174,96",0.2984375,0.28125,0.39375000000000004,0.32708333333333334,179.062,126.562,205.538,82.098
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spoon,images/n04284002/0044.JPEG,Flip/tests/03__spoon__0044.JPEG,Flip/test_overlays/test03_spoon.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.24687499999999996,0.36041666666666666,104.062,86.25,128.869,90.465
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spoon,images/n04284002/0044.JPEG,Flip/tests/03__spoon__0044.JPEG,Flip/test_overlays/test03_spoon.png,4,yellow,"241,196,15",0.4390625,0.43125,0.596875,0.32083333333333336,263.438,194.062,311.569,80.529
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,spoon,images/n04284002/0044.JPEG,Flip/tests/03__spoon__0044.JPEG,Flip/test_overlays/test03_spoon.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.978125,0.32708333333333334,477.188,301.875,510.581,82.098
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spoon,images/n04284002/0041.jpg,Flip/tests/04__spoon__0041.jpg,Flip/test_overlays/test04_spoon.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.253125,0.09791666666666667,59.062,38.438,388.8,158.135
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spoon,images/n04284002/0041.jpg,Flip/tests/04__spoon__0041.jpg,Flip/test_overlays/test04_spoon.png,2,green,"39,174,96",0.2984375,0.28125,0.43125,0.39375,179.062,126.562,662.4,635.906
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spoon,images/n04284002/0041.jpg,Flip/tests/04__spoon__0041.jpg,Flip/test_overlays/test04_spoon.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.3390625,0.25833333333333336,104.062,86.25,520.8,417.208
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spoon,images/n04284002/0041.jpg,Flip/tests/04__spoon__0041.jpg,Flip/test_overlays/test04_spoon.png,4,yellow,"241,196,15",0.4390625,0.43125,0.55625,0.5354166666666667,263.438,194.062,854.4,864.698
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,4,spoon,images/n04284002/0041.jpg,Flip/tests/04__spoon__0041.jpg,Flip/test_overlays/test04_spoon.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.8171875,0.8291666666666667,477.188,301.875,1255.2,1339.104
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,tablefork,images/n04380255/0010.jpg,Flip/tests/01__tablefork__0010.jpg,Flip/test_overlays/test01_tablefork.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.08125,0.15208333333333332,59.062,38.438,104.0,146.0
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,tablefork,images/n04380255/0010.jpg,Flip/tests/01__tablefork__0010.jpg,Flip/test_overlays/test01_tablefork.png,2,green,"39,174,96",0.2984375,0.28125,0.3578125,0.39791666666666664,179.062,126.562,458.0,382.0
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,tablefork,images/n04380255/0010.jpg,Flip/tests/01__tablefork__0010.jpg,Flip/test_overlays/test01_tablefork.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.209375,0.275,104.062,86.25,268.0,264.0
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,tablefork,images/n04380255/0010.jpg,Flip/tests/01__tablefork__0010.jpg,Flip/test_overlays/test01_tablefork.png,4,yellow,"241,196,15",0.4390625,0.43125,0.615625,0.5895833333333333,263.438,194.062,788.0,566.0
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,1,tablefork,images/n04380255/0010.jpg,Flip/tests/01__tablefork__0010.jpg,Flip/test_overlays/test01_tablefork.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.959375,0.81875,477.188,301.875,1228.0,786.0
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,tablefork,images/n04380255/0012.jpg,Flip/tests/02__tablefork__0012.jpg,Flip/test_overlays/test02_tablefork.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.0828125,0.58125,59.062,38.438,132.5,697.5
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,tablefork,images/n04380255/0012.jpg,Flip/tests/02__tablefork__0012.jpg,Flip/test_overlays/test02_tablefork.png,2,green,"39,174,96",0.2984375,0.28125,0.3875,0.50625,179.062,126.562,620.0,607.5
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,tablefork,images/n04380255/0012.jpg,Flip/tests/02__tablefork__0012.jpg,Flip/test_overlays/test02_tablefork.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.265625,0.58125,104.062,86.25,425.0,697.5
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,tablefork,images/n04380255/0012.jpg,Flip/tests/02__tablefork__0012.jpg,Flip/test_overlays/test02_tablefork.png,4,yellow,"241,196,15",0.4390625,0.43125,0.6046875,0.3854166666666667,263.438,194.062,967.5,462.5
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,2,tablefork,images/n04380255/0012.jpg,Flip/tests/02__tablefork__0012.jpg,Flip/test_overlays/test02_tablefork.png,5,magenta,"155,89,182",0.7953125,0.6708333333333333,0.95,0.21875,477.188,301.875,1520.0,262.5
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,tablefork,images/n04380255/0033.png,Flip/tests/03__tablefork__0033.png,Flip/test_overlays/test03_tablefork.png,1,red,"231,76,60",0.0984375,0.08541666666666667,0.0296875,0.12708333333333333,59.062,38.438,28.5,59.221
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,tablefork,images/n04380255/0033.png,Flip/tests/03__tablefork__0033.png,Flip/test_overlays/test03_tablefork.png,2,green,"39,174,96",0.2984375,0.28125,0.33125,0.44375,179.062,126.562,318.0,206.787
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,tablefork,images/n04380255/0033.png,Flip/tests/03__tablefork__0033.png,Flip/test_overlays/test03_tablefork.png,3,blue,"52,152,219",0.1734375,0.19166666666666668,0.165625,0.2833333333333333,104.062,86.25,159.0,132.033
Flip,Flip,1,spoon,images/n04284002/0016.JPEG,Flip/references/01__spoon__0016.JPEG,Flip/reference_overlays/ref01_spoon.png,3,tablefork,images/n04380255/0033.png,Flip/tests/03__tablefork__0033.png,Flip/test_overlays/test03_tablefork.png,4,yellow,"241,196,15",0.4390625,0.43125,0.5828125,0.5666666666666667,263.438,194.062,559.5,264.067
